"","province","district","constituency","year","party","candidate","first_name","middle_name","last_name","won","pct_margin","election"
"1341","Western","Sesheke","Sesheke",2006,"Independent","Matomola Lubinda","Matomola",NA,"Lubinda",0,0.567122186495177,"assembly"
"1342","Copperbelt","Chingola","Chingola",2016,"PF","Matthew Nkhuwa","Matthew",NA,"Nkhuwa",1,0.113681061466441,"assembly"
"1343","Eastern","Nyimba","Nyimba",2011,"ZED","Maureen  Mumba","Maureen","","Mumba",0,0.326929745474721,"assembly"
"1344","Lusaka","Lusaka","Lusaka Central",2006,"Independent","Maurice H. Malambo","Maurice","H.","Malambo",0,0.361178037926245,"assembly"
"1345","Southern","Monze","Moomba",2006,"PF","Maurice H. Moonga","Maurice","H.","Moonga",0,0.562340036563071,"assembly"
"1346","Western","Mongu","Nalikwanda",2011,"PF","Maurice M Munembo","Maurice","M","Munembo",0,0.360646344258538,"assembly"
"1347","Northern","Kaputa","Kaputa",2016,"PF","Maxas B.j Ng'onga","Maxas","B.j","Ng'onga",1,0.132246740220662,"assembly"
"1348","Northern","Kaputa","Kaputa",2011,"PF","Maxas Bj Ngonga","Maxas","Bj","Ngonga",1,0.193389139300279,"assembly"
"1349","Northern","Kaputa","Kaputa",2006,"PF","Maxas J. Bweupe","Maxas","J.","Bweupe",0,0.12550707840053,"assembly"
"1350","Eastern","Chadiza","Vubwi",2006,"Independent","Maxensio M. Sakala","Maxensio","M.","Sakala",0,0.097778266608007,"assembly"
"1351","Eastern","Chipata","Luangeni",2011,"UNIP","Maximina N Mwale","Maximina","N","Mwale",0,0.0858157308780165,"assembly"
"1352","North-Western","Zambezi","Zambezi East",2006,"Independent","Maxwell Mukwakwa","Maxwell",NA,"Mukwakwa",0,0.0932889411150281,"assembly"
"1353","Central","Serenje","Serenje",2011,"MMD","Maxwell  Kabanda","Maxwell","","Kabanda",0,0.118357215389823,"assembly"
"1354","Eastern","Mambwe","Malambo",2011,"MMD","Maxwell  Mwale","Maxwell","","Mwale",1,0.292633838722662,"assembly"
"1355","Eastern","Mambwe","Malambo",2006,"MMD","Maxwell B. Mwale","Maxwell","B.","Mwale",1,0.03010560965574,"assembly"
"1356","Southern","Mazabuka","Mazabuka Central",2011,"MMD","Maxwell Hh Mwiinga","Maxwell","Hh","Mwiinga",0,0.43039625781496,"assembly"
"1357","Southern","Mazabuka","Mazabuka Central",2016,"PF","Maxwell Hh Mwiinga","Maxwell","Hh","Mwiinga",0,0.612490395061074,"assembly"
"1358","Central","Serenje","Serenje",2016,"MMD","Maxwell M Kabanda","Maxwell","M","Kabanda",1,0.0176441351888668,"assembly"
"1359","Northern","Isoka","Mafinga",2011,"UPND","Maxwell M Phiri","Maxwell","M","Phiri",0,0.597932311490587,"assembly"
"1360","Central","Mumbwa","Nangoma",2011,"IND","Maxwell Z Kambandu","Maxwell","Z","Kambandu",0,0.109766277128548,"assembly"
"1361","Northern","Mbala","Mfuwe",2011,"IND","Maybin  Chanda","Maybin","","Chanda",0,0.583879093198992,"assembly"
"1362","Luapula","Kawambwa","Mwansabombwe",2006,"MMD","Maybin M Mubanga","Maybin","M","Mubanga",0,0.443651352166482,"assembly"
"1363","Northern","Mporokoso","Mporokoso",2006,"MMD","Maynard J. Misapa","Maynard","J.","Misapa",1,0.173350431335976,"assembly"
"1364","Western","Senanga","Nalolo",2006,"UPND, FDD, UNIP (UDA)","Mbalama I. Mubita","Mbalama","I.","Mubita",0,0.122194864579669,"assembly"
"1365","Western","Lukulu","Lukulu East",2006,"UPND, FDD, UNIP (UDA)","Mbambi Manengu","Mbambi",NA,"Manengu",0,0.201341344138606,"assembly"
"1366","Western","Kalabo","Sikongo",2011,"ADD","Mbambo M Sianga","Mbambo","M","Sianga",0,0.157669138090825,"assembly"
"1367","Western","Mongu","Mongu Central",2006,"UPND, FDD, UNIP (UDA)","Mbanga H. Mwanawina","Mbanga","H.","Mwanawina",0,0.188453536754508,"assembly"
"1368","Lusaka","Lusaka","Kanyama",2011,"NAREP","Mbita  Sumbwe","Mbita","","Sumbwe",0,0.296017080949996,"assembly"
"1369","Western","Sioma","Sioma",2016,"IND","Mbololwa Subulwa","Mbololwa",NA,"Subulwa",1,0.0275361094687051,"assembly"
"1370","Copperbelt","Chingola","Chingola",2016,"RAINBOW","Mcdonald Mulongoti","Mcdonald",NA,"Mulongoti",0,0.113681061466441,"assembly"
"1371","Copperbelt","Chingola","Chingola",2011,"IND","Mcdonald  Mulongoti","Mcdonald","","Mulongoti",0,0.31692363724657,"assembly"
"1372","Lusaka","Lusaka","Kabwata",2011,"NGP","Mckelvin  Kabaso","Mckelvin","","Kabaso",0,0.599626912075612,"assembly"
"1373","Eastern","Nyimba","Nyimba",2016,"IND","Menyani Zulu","Menyani",NA,"Zulu",0,0.0825624191783547,"assembly"
"1374","North-Western","Mufumbwe","Mufumbwe",2006,"MMD","Meshack N. Bonshe","Meshack","N.","Bonshe",1,0.00445403298768182,"assembly"
"1375","Northern","Nakonde","Nakonde",2006,"UPND, FDD, UNIP (UDA)","Michael Simovwe","Michael",NA,"Simovwe",0,0.359735615993065,"assembly"
"1376","Southern","Monze","Monze Central",2011,"IND","Michael  Couvaras","Michael","","Couvaras",0,0.410713598028267,"assembly"
"1377","Western","Lukulu","Mitete",2011,"ADD","Michael  Kakulunda","Michael","","Kakulunda",0,0.316725319503612,"assembly"
"1378","Copperbelt","Masaiti","Masaiti",2011,"MMD","Michael  Katambo","Michael","","Katambo",1,0.195929526123937,"assembly"
"1379","Copperbelt","Kitwe","Kamfinsa",2006,"PF","Michael A. Nyirenda","Michael","A.","Nyirenda",1,0.081620542698387,"assembly"
"1380","Southern","Livingstone","Livingstone",2016,"MMD","Michael B Kashinka","Michael","B","Kashinka",0,0.364586971259527,"assembly"
"1381","North-Western","Chavuma","Chavuma",2011,"HERITAGE","Michael C Kanguya","Michael","C","Kanguya",0,0.343395837626211,"assembly"
"1382","Lusaka","Chongwe","Chongwe",2006,"APC","Michael C. Chikonde","Michael","C.","Chikonde",0,0.399592549476135,"assembly"
"1383","Western","Sesheke","Mwandi",2011,"MMD","Michael L Kaingu","Michael","L","Kaingu",1,0.293364377182771,"assembly"
"1384","Western","Mwandi","Mwandi",2016,"PF","Michael L Kaingu","Michael","L","Kaingu",0,0.490255658005029,"assembly"
"1385","Western","Sesheke","Mulobezi",2011,"MMD","Michael M Mabenga","Michael","M","Mabenga",0,0.210312786284518,"assembly"
"1386","Western","Sesheke","Mulobezi",2006,"MMD","Michael M. Mabenga","Michael","M.","Mabenga",1,0.286308203991131,"assembly"
"1387","Lusaka","Lusaka","Kabwata",2016,"IND","Michael S Zulu","Michael","S","Zulu",0,0.262099479572778,"assembly"
"1388","Copperbelt","Masaiti","Masaiti",2016,"PF","Michael Zj Katambo","Michael","Zj","Katambo",1,0.0646067415730338,"assembly"
"1389","Central","Chibombo","Keembe",2016,"FDD","Migeort K Mweemba","Migeort","K","Mweemba",0,0.479521428119263,"assembly"
"1390","Luapula","Mwense","Mambilima",2016,"IND","Mighty Mumba","Mighty",NA,"Mumba",0,0.176312505998656,"assembly"
"1391","Luapula","Mwense","Mambilima",2011,"PF","Mighty  Mumba","Mighty","","Mumba",1,0.211363636363636,"assembly"
"1392","Eastern","Petauke","Petauke",2006,"Independent","Mike Tembo","Mike",NA,"Tembo",0,0.501342281879195,"assembly"
"1393","Eastern","Petauke","Petauke",2016,"UPND","Mike Tembo","Mike",NA,"Tembo",0,0.371556217423678,"assembly"
"1394","Southern","Sinazongwe","Sinazongwe",2011,"PF","Mike  Petama","Mike","","Petama",0,0.585960539979232,"assembly"
"1395","Northern","Isoka","Mafinga",2006,"UPND, FDD, UNIP (UDA)","Mike A. Kaira","Mike","A.","Kaira",0,0.737579521357165,"assembly"
"1396","Lusaka","Lusaka","Munali",2016,"MMD","Mike E Mposha","Mike","E","Mposha",0,0.164839520854237,"assembly"
"1397","Western","Sesheke","Mwandi",2011,"ADD","Mike M Mushaukwa","Mike","M","Mushaukwa",0,0.293364377182771,"assembly"
"1398","Lusaka","Lusaka","Matero",2011,"PF","Miles Be Sampa","Miles","Be","Sampa",1,0.484080988886036,"assembly"
"1399","Eastern","Chipata","Chipangali",2011,"IND","Millioni C Tembo","Millioni","C","Tembo",0,0.362369531423495,"assembly"
"1400","Copperbelt","Lufwanyama","Lufwanyama",2011,"IND","Miniver T Mutesa","Miniver","T","Mutesa",0,0.239565118223979,"assembly"
"1401","Lusaka","Kafue","Kafue",2016,"UPND","Mirriam B Chonya","Mirriam","B","Chonya",1,0.0692098244054234,"assembly"
"1402","Eastern","Petauke","Msanzala",2006,"HP","Mirriam M. Ndibali","Mirriam","M.","Ndibali",0,0.164729563015389,"assembly"
"1403","Lusaka","Kafue","Kafue",2011,"IND","Mirriam N Chitalu","Mirriam","N","Chitalu",0,0.0874836708033965,"assembly"
"1404","Western","Mitete","Mitete",2016,"UPND","Misheck Mutelo","Misheck",NA,"Mutelo",1,0.598845907245138,"assembly"
"1405","Western","Lukulu","Mitete",2011,"MMD","Misheck  Mutelo","Misheck","","Mutelo",1,0.316725319503612,"assembly"
"1406","Eastern","Chipata","Kasenengwa",2006,"Independent","Misheck A. Ngoma","Misheck","A.","Ngoma",0,0.0475532472482966,"assembly"
"1407","Eastern","Lundazi","Lundazi",2011,"ADD","Misozi M Nyirongo","Misozi","M","Nyirongo",0,0.28097667638484,"assembly"
"1408","Eastern","Lundazi","Lundazi",2006,"UPND, FDD, UNIP (UDA)","Mkhondo D. Lungu","Mkhondo","D.","Lungu",1,0.0405621905039324,"assembly"
"1409","Copperbelt","Masaiti","Masaiti",2011,"FDD","Mobby  Mutaya","Mobby","","Mutaya",0,0.195929526123937,"assembly"
"1410","Copperbelt","Masaiti","Masaiti",2006,"UPND, FDD, UNIP (UDA)","Mobby T. Mutaya","Mobby","T.","Mutaya",0,0.727245709190876,"assembly"
"1411","Northern","Mungwi","Malole",2011,"MMD","Mofu  Musonda","Mofu","","Musonda",0,0.554754020813623,"assembly"
"1412","Northern","Kasama","Kasama Central",2006,"Independent","Mohamed A. Hamir","Mohamed","A.","Hamir",0,0.217619532044761,"assembly"
"1413","Southern","Mazabuka","Mazabuka Central",2006,"Independent","Mohammed Dawoodjee","Mohammed",NA,"Dawoodjee",0,0.299769127951719,"assembly"
"1414","Southern","Mazabuka","Chikankata",2006,"Independent","Monica M. Nanchengwa","Monica","M.","Nanchengwa",0,0.528359539117703,"assembly"
"1415","North-Western","Solwezi","Solwezi Central",2016,"GREENS","Monty K Mwansa","Monty","K","Mwansa",0,0.534429710521754,"assembly"
"1416","Western","Senanga","Nalolo",2011,"IND","Moola B Mutanga","Moola","B","Mutanga",0,0.165679899058527,"assembly"
"1417","Southern","Namwala","Namwala",2016,"UPND","Moono Lubezhi","Moono",NA,"Lubezhi",1,0.81575,"assembly"
"1418","Southern","Namwala","Namwala",2011,"UPND","Moono  Lubezhi","Moono","","Lubezhi",1,0.412411626080126,"assembly"
"1419","Northern","Mbala","Mpika",2011,"IND","Mordecai M Sichalwe","Mordecai","M","Sichalwe",0,0.276655586806443,"assembly"
"1420","Northern","Kasama","Lukashya",2006,"APC","Morgan Mutale","Morgan",NA,"Mutale",0,0.137589385715517,"assembly"
"1421","Lusaka","Lusaka","Chawama",2016,"FDD","Morgan Muunda","Morgan",NA,"Muunda",0,0.369474362514959,"assembly"
"1422","Lusaka","Lusaka","Chawama",2006,"Independent","Morgan Muunda","Morgan",NA,"Muunda",0,0.20128603424608,"assembly"
"1423","Lusaka","Lusaka","Chawama",2011,"UPND","Morgan  Muunda","Morgan","","Muunda",0,0.274536118566927,"assembly"
"1424","Luapula","Mansa","Mansa Central",2006,"NDF","Morgan M. Musoma","Morgan","M.","Musoma",0,0.207842854047808,"assembly"
"1425","Lusaka","Chilanga","Chilanga",2016,"FDD","Morris Jempa","Morris",NA,"Jempa",0,0.152632565111486,"assembly"
"1426","Eastern","Chipata","Chipata Central",2016,"PF","Moses Mawere","Moses",NA,"Mawere",1,0.278921717940908,"assembly"
"1427","Central","Chibombo","Chisamba",2006,"PF","Moses Milambo","Moses",NA,"Milambo",0,0.251516358967548,"assembly"
"1428","Luapula","Kawambwa","Kawambwa",2006,"UPND, FDD, UNIP (UDA)","Moses Mutale","Moses",NA,"Mutale",0,0.106737524770312,"assembly"
"1429","Central","Chibombo","Chisamba",2006,"MMD","Moses Muteteka","Moses",NA,"Muteteka",1,0.251516358967548,"assembly"
"1430","Copperbelt","Chililabombwe","Chililabombwe",2016,"RAINBOW","Moses Mwelwa","Moses",NA,"Mwelwa",0,0.22476461572148,"assembly"
"1431","Copperbelt","Mufulira","Kankoyo",2006,"Independent","Moses Nyundu","Moses",NA,"Nyundu",0,0.0248893343355884,"assembly"
"1432","Copperbelt","Kitwe","Wusakile",2006,"MMD","Moses Siwale","Moses",NA,"Siwale",0,0.399299568965517,"assembly"
"1433","Copperbelt","Kitwe","Kamfinsa",2011,"PF","Moses  Chishimba","Moses","","Chishimba",1,0.487822025812284,"assembly"
"1434","Central","Chibombo","Chisamba",2011,"MMD","Moses  Muteteka","Moses","","Muteteka",1,0.0274317433679726,"assembly"
"1435","Eastern","Nyimba","Nyimba",2011,"UPND","Moses  Mwenda","Moses","","Mwenda",0,0.326929745474721,"assembly"
"1436","Copperbelt","Ndola","Ndola Central",2011,"UPND","Moses  Newa","Moses","","Newa",0,0.28816915352521,"assembly"
"1437","Eastern","Chipata","Luangeni",2016,"UPND","Moses F Moyo","Moses","F","Moyo",0,0.436876660151356,"assembly"
"1438","North-Western","Kabompo","Kabompo",2006,"UPND, FDD, UNIP (UDA)","Moses K. Zama","Moses","K.","Zama",0,0.169816074577979,"assembly"
"1439","Copperbelt","Ndola","Ndola Central",2016,"IND","Moses R Newa","Moses","R","Newa",0,0.385252225519288,"assembly"
"1440","Southern","Choma","Choma Central",2006,"MMD","Mostern S. Munsaka","Mostern","S.","Munsaka",0,0.583102169045152,"assembly"
"1441","Central","Mumbwa","Mumbwa",2011,"UPND","Moven  Chasemena","Moven","","Chasemena",0,0.186924616410941,"assembly"
"1442","Eastern","Chipata","Luangeni",2006,"Independent","Moyo C. Tembo","Moyo","C.","Tembo",0,0.179152348224513,"assembly"
"1443","Lusaka","Kafue","Chilanga",2011,"NMP","Mpasu  Mwanamulando","Mpasu","","Mwanamulando",0,0.137464856134474,"assembly"
"1444","Copperbelt","Mufulira","Mufulira",2011,"UPND","Mpundu  Mulundu","Mpundu","","Mulundu",0,0.279060008392782,"assembly"
"1445","Eastern","Chipata","Chipata Central",2016,"MMD","Mtolo R Phiri","Mtolo","R","Phiri",0,0.278921717940908,"assembly"
"1446","Muchinga","Mpika","Kanchibiya",2016,"FDD","Mubanga Bwalya","Mubanga",NA,"Bwalya",0,0.669428841554975,"assembly"
"1447","Western","Shangombo","Shangombo",2011,"PF","Mubiana  Mutomena","Mubiana","","Mutomena",0,0.092500154064214,"assembly"
"1448","Western","Shangombo","Shangombo",2006,"MMD","Mubika Mubika","Mubika",NA,"Mubika",1,0.183853298404382,"assembly"
"1449","Western","Shangombo","Shangombo",2016,"UPND","Mubika Mubika","Mubika",NA,"Mubika",1,0.294975067126966,"assembly"
"1450","Western","Shangombo","Shangombo",2011,"MMD","Mubika  Mubika","Mubika","","Mubika",0,0.092500154064214,"assembly"
"1451","Copperbelt","Ndola","Kabushi",2006,"NDF","Mubita Ikashakala","Mubita",NA,"Ikashakala",0,0.136177086971708,"assembly"
"1452","Western","Kalabo","Kalabo Central",2006,"APC","Mubita Wakumelo","Mubita",NA,"Wakumelo",0,0.356719301752282,"assembly"
"1453","Western","Limulunga","Luena",2016,"ADD","Mubita B Anakoka","Mubita","B","Anakoka",0,0.199854842966482,"assembly"
"1454","Western","Senanga","Nalolo",2006,"MMD","Mubita M. Mwangala","Mubita","M.","Mwangala",1,0.122194864579669,"assembly"
"1455","Western","Kalabo","Kalabo Central",2016,"FDD","Mubukwanu Kalaluka","Mubukwanu",NA,"Kalaluka",0,0.508081642284096,"assembly"
"1456","Western","Kalabo","Kalabo Central",2011,"ADD","Mubukwanu  Kalaluka","Mubukwanu","","Kalaluka",0,0.217435598893902,"assembly"
"1457","Lusaka","Lusaka","Matero",2006,"UPND, FDD, UNIP (UDA)","Muchafara Marabesa","Muchafara",NA,"Marabesa",0,0.203254895057019,"assembly"
"1458","Western","Mongu","Nalikwanda",2011,"UPND","Muchuu W Sibote","Muchuu","W","Sibote",0,0.360646344258538,"assembly"
"1459","Central","Serenje","Muchinga",2011,"UPND","Mudala  Chisenga","Mudala","","Chisenga",0,0.647570797609769,"assembly"
"1460","Lusaka","Lusaka","Lusaka Central",2011,"MMD","Muhabi  Lungu","Muhabi","","Lungu",0,0.360829248493553,"assembly"
"1461","Lusaka","Lusaka","Lusaka Central",2006,"Independent","Muhabi M. Lungu","Muhabi","M.","Lungu",0,0.361178037926245,"assembly"
"1462","Western","Mongu","Mongu Central",2016,"UNIP","Mukape Mufungulwa","Mukape",NA,"Mufungulwa",0,0.689057594977257,"assembly"
"1463","Western","Mongu","Mongu Central",2006,"Independent","Mukelabai Kalimosho","Mukelabai",NA,"Kalimosho",0,0.188453536754508,"assembly"
"1464","Eastern","Lundazi","Lundazi",2011,"MMD","Mukhondo  Lungu","Mukhondo","","Lungu",1,0.28097667638484,"assembly"
"1465","Western","Senanga","Senanga",2016,"UPND","Mukumbuta Mulowa","Mukumbuta",NA,"Mulowa",1,0.602683074440186,"assembly"
"1466","Northern","Mungwi","Malole",2011,"NAREP","Mulenga  Mwela","Mulenga","","Mwela",0,0.554754020813623,"assembly"
"1467","Eastern","Chipata","Kasenengwa",2006,"Independent","Mulenga C. Sondashi","Mulenga","C.","Sondashi",0,0.0475532472482966,"assembly"
"1468","Northern","Chilubi","Chilubi",2006,"Independent","Mulenga F. Fube","Mulenga","F.","Fube",0,0.0821163141208877,"assembly"
"1469","Lusaka","Lusaka","Kabwata",2016,"UPND","Mulenga Jc Sata","Mulenga","Jc","Sata",0,0.262099479572778,"assembly"
"1470","Central","Chibombo","Katuba",2011,"PF","Mulenga S Mwelwa","Mulenga","S","Mwelwa",0,0.201494641849972,"assembly"
"1471","Northern","Mporokoso","Mporokoso",2006,"UPND, FDD, UNIP (UDA)","Mulenga W. Musonda","Mulenga","W.","Musonda",0,0.173350431335976,"assembly"
"1472","Southern","Gwembe","Gwembe",2016,"PF","Muleya M Ntuundu","Muleya","M","Ntuundu",0,0.860324074074074,"assembly"
"1473","Central","Kabwe","Kabwe Central",2006,"UPND, FDD, UNIP (UDA)","Mulilo Kabesha","Mulilo",NA,"Kabesha",0,0.0058678196417542,"assembly"
"1474","Copperbelt","Kitwe","Wusakile",2011,"UPND","Mulowa  Mukumbuta","Mulowa","","Mukumbuta",0,0.594063762550502,"assembly"
"1475","Luapula","Milenge","Milenge",2016,"IND","Mulubwa D Sokontwe","Mulubwa","D","Sokontwe",0,0.449110941420312,"assembly"
"1476","Western","Mongu","Luena",2011,"ADD","Mulumemui G Imenda","Mulumemui","G","Imenda",1,0.0719183810001673,"assembly"
"1477","Southern","Gwembe","Gwembe",2011,"MMD","Mulungo A Chisangano","Mulungo","A","Chisangano",0,0.426228378471504,"assembly"
"1478","Eastern","Chipata","Chipata Central",2016,"FDD","Mumamba P Chungu","Mumamba","P","Chungu",0,0.278921717940908,"assembly"
"1479","Copperbelt","Luanshya","Luanshya",2016,"RAINBOW","Munalula Minyoi","Munalula",NA,"Minyoi",0,0.359832956591702,"assembly"
"1480","Western","Mongu","Mongu Central",2011,"NAREP","Munalula A Likukela","Munalula","A","Likukela",0,0.206713115525845,"assembly"
"1481","Western","Kalabo","Sikongo",2006,"MMD","Mundia Ndalamei","Mundia",NA,"Ndalamei",1,0.487896494156928,"assembly"
"1482","Western","Sikongo","Sikongo",2016,"UPND","Mundia Ndalamei","Mundia",NA,"Ndalamei",1,0.19795353131251,"assembly"
"1483","Copperbelt","Kitwe","Wusakile",2016,"UPND","Mundia Sikufele","Mundia",NA,"Sikufele",0,0.220926699582226,"assembly"
"1484","Western","Kalabo","Sikongo",2011,"MMD","Mundia  Ndalamei","Mundia","","Ndalamei",1,0.157669138090825,"assembly"
"1485","Western","Kalabo","Liuwa",2011,"ADD","Mundia  Ngenda","Mundia","","Ngenda",0,0.285877137428752,"assembly"
"1486","Western","Mongu","Mongu Central",2006,"APC","Munembo Munembo","Munembo",NA,"Munembo",0,0.188453536754508,"assembly"
"1487","Southern","Mazabuka","Chikankata",2006,"UPND, FDD, UNIP (UDA)","Munji Habeenzu","Munji",NA,"Habeenzu",1,0.528359539117703,"assembly"
"1488","Southern","Mazabuka","Chikankata",2011,"UPND","Munji  Habeenzu","Munji","","Habeenzu",1,0.374874055415617,"assembly"
"1489","Western","Mongu","Nalikwanda",2011,"ADD","Munkanda C Litaba","Munkanda","C","Litaba",0,0.360646344258538,"assembly"
"1490","Southern","Kalomo","Dundumwezi",2006,"Independent","Munsaka P. Sikatulu","Munsaka","P.","Sikatulu",0,0.0585356041303473,"assembly"
"1491","Western","Sikongo","Sikongo",2016,"FDD","Munukayumbwa M Kutauka","Munukayumbwa","M","Kutauka",0,0.19795353131251,"assembly"
"1492","Western","Kaoma","Luampa",2011,"ADD","Munye  Chipisa","Munye","","Chipisa",0,0.0566647651644799,"assembly"
"1493","Western","Senanga","Senanga",2011,"MMD","Munyindei C Mututwa","Munyindei","C","Mututwa",0,0.125711782742006,"assembly"
"1494","Eastern","Katete","Milanzi",2011,"PF","Musa  Banda","Musa","","Banda",0,0.407388328795349,"assembly"
"1495","Southern","Gwembe","Gwembe",2011,"IND","Musa  Siachingili","Musa","","Siachingili",0,0.426228378471504,"assembly"
"1496","Northern","Mbala","Mbala",2006,"Independent","Musalilwa S. Siame","Musalilwa","S.","Siame",0,0.0790889620226715,"assembly"
"1497","Copperbelt","Kitwe","Nkana",2006,"PF","Musenge Mwenya","Musenge",NA,"Mwenya",1,0.414902977816885,"assembly"
"1498","Lusaka","Lusaka","Kanyama",2011,"NMP","Musenge  Manjata","Musenge","","Manjata",0,0.296017080949996,"assembly"
"1499","Copperbelt","Kitwe","Chimwemwe",2016,"PF","Musenge L Mwenya","Musenge","L","Mwenya",0,0.177721196690006,"assembly"
"1500","Central","Serenje","Chitambo",2011,"MMD","Mushili  Malama","Mushili","","Malama",1,0.126735131475003,"assembly"
"1501","Central","Chitambo","Chitambo",2016,"MMD","Mushili A Malama","Mushili","A","Malama",0,0.711018316408845,"assembly"
"1502","Western","Kalabo","Kalabo Central",2006,"Independent","Musiyalike Simonga","Musiyalike",NA,"Simonga",0,0.356719301752282,"assembly"
"1503","Central","Mkushi","Mkushi North",2011,"MMD","Musonda  Mutale","Musonda","","Mutale",1,0.0678225707633869,"assembly"
